,FFP_TIER,AVG_INTERVAL,avg_discount,EXCHANGE_COUNT,Point_NotFlight,Ration_L1Y_Flight_Count,L1Y_BP_SUM,P1Y_BP_SUM,Customer_Status
16394,4,48.41666667,0.722155703,0,8,0.538461538,7125,5784,准流失
16395,4,48.0,0.767623377,0,0,0.785714286,10357,2165,准流失
16396,4,43.08333333,0.621244061,0,16,0.538461538,6169,6033,准流失
16397,4,94.66666667,0.762113897,0,0,0.428571429,4746,6527,已流失
16398,4,65.63636364,0.724116753,0,0,0.5,6830,5423,准流失
16399,4,45.15384615,0.589193188,2,2,0.571428571,4876,5852,准流失
16400,4,25.95652174,0.596576067,0,1,0.5,5014,4231,准流失
16401,4,37.23076923,0.600722245,1,1,0.785714286,4968,4808,准流失
16402,4,30.5,0.720034612,0,0,0.846153846,8034,3182,准流失
16403,4,40.22222222,0.785536113,0,1,0.3,3727,11448,已流失
16404,4,48.5,0.654355975,0,0,0.714285714,5914,6296,准流失
16405,4,15.95833333,0.624938428,0,0,0.92,10613,946,未流失
16406,4,9.8,0.65965243,0,0,0.80952381,11231,1635,准流失
16407,4,107.0,0.922955369,0,0,0.571428571,8267,4833,准流失
16408,4,27.95652174,0.644284592,2,4,0.541666667,6001,5389,准流失
16409,4,50.75,0.779548574,0,0,0.333333333,5872,5847,已流失
16410,5,48.33333333,0.709671154,1,1,0.4,5537,8318,已流失
16411,4,50.45454545,0.49460126,1,1,0.666666667,5466,5011,准流失
16412,4,27.77272727,0.759864093,0,0,0.52173913,6413,8170,准流失
16413,4,58.42857143,0.905091389,0,0,0.625,8235,4345,准流失
16414,4,71.125,0.693622773,0,0,0.444444444,5053,6575,已流失
16415,4,29.83333333,0.50744514,0,0,0.578947368,5402,3035,准流失
16416,4,30.94117647,0.780905674,0,0,0.388888889,5503,8237,已流失
16417,4,19.95,0.766631502,0,0,0.523809524,7916,4828,准流失
16418,4,58.09090909,0.503902172,0,0,0.25,3365,11131,已流失
16419,4,47.33333333,0.788724735,0,0,0.230769231,1092,12098,已流失
16420,4,34.94117647,0.791004934,0,0,0.333333333,4038,9102,已流失
16421,4,51.90909091,0.721053429,0,2,0.916666667,12963,763,未流失
16422,4,38.09090909,0.807538049,2,2,0.333333333,6487,7873,已流失
16423,4,53.46153846,0.623700368,0,21,0.642857143,9695,4679,准流失
16424,4,38.15384615,0.730939591,0,0,0.357142857,7517,7172,已流失
16425,4,41.41666667,0.879035103,0,0,0.384615385,4604,8422,已流失
16426,4,28.31818182,0.654707919,0,0,0.434782609,5522,5793,已流失
16427,4,55.63636364,0.652127603,0,0,0.833333333,8498,1948,准流失
16428,4,35.625,0.744453362,0,7,0.411764706,3089,12441,已流失
16429,4,65.2,0.775454545,0,0,0.818181818,12026,1232,准流失
16430,6,32.15789474,0.591620798,0,4,0.6,6811,3533,准流失
16431,4,45.46666667,0.715459486,0,0,0.375,4682,8407,已流失
16432,4,57.5,0.716667801,0,0,0.384615385,4192,7624,已流失
16433,4,27.70833333,0.608361941,0,1,0.48,4652,5754,已流失
16434,4,22.43333333,0.792867821,0,0,0.35483871,6055,8968,已流失
16435,4,39.6,0.956514178,0,1,0.545454545,7716,6442,准流失
16436,4,30.68421053,0.758531364,1,15,0.2,3354,9061,已流失
16437,4,33.70588235,0.733212296,1,19,0.555555556,7209,7387,准流失
16438,4,36.26315789,0.749375191,0,0,0.35,4470,9309,已流失
16439,4,27.26923077,0.76837773,0,0,0.740740741,9859,4125,准流失
16440,4,142.5,0.79,0,0,0.666666667,7893,5638,准流失
16441,4,64.0,0.702198771,0,1,0.545454545,7907,2914,准流失
16442,4,59.36363636,0.725441032,0,0,0.583333333,12903,2994,准流失
16443,4,31.33333333,0.825740222,1,1,0.136363636,2055,11170,已流失
16444,4,27.53846154,0.61545671,0,0,0.785714286,9434,1120,准流失
16445,4,33.25,0.794494527,0,0,0.230769231,1830,9857,已流失
16446,4,30.93333333,0.846811103,0,0,0.25,4126,8163,已流失
16447,4,36.93333333,0.777067138,0,25,0.5625,8168,4766,准流失
16448,4,38.8125,0.50573645,0,0,0.470588235,4663,5077,已流失
16449,4,28.94444444,0.711589548,0,0,0.368421053,2268,9390,已流失
16450,4,62.88888889,0.788279737,1,1,0.7,6640,5630,准流失
16451,4,49.15384615,0.815059208,3,3,0.285714286,5144,7542,已流失
16452,4,82.0,0.704826052,1,1,0.444444444,5628,6898,已流失
16453,4,45.57142857,0.821798348,0,0,0.133333333,1848,10167,已流失
16454,4,29.68421053,0.782595525,1,2,0.75,10989,2747,准流失
16455,4,47.30769231,0.801654053,0,0,0.642857143,8568,2628,准流失
16456,4,46.0,0.614732997,1,1,0.333333333,2851,6462,已流失
16457,5,30.39130435,0.719886564,1,1,0.75,7381,3192,准流失
16458,4,36.625,0.63375834,0,0,0.529411765,6718,5764,准流失
16459,4,75.875,0.819048626,0,0,0.555555556,3592,7426,准流失
16460,4,47.53333333,0.712787623,1,2,0.75,7270,4018,准流失
16461,4,51.16666667,0.690882381,0,0,0.538461538,6425,4544,准流失
16462,4,54.75,0.75699532,0,0,0.230769231,1039,10305,已流失
16463,4,48.9,0.94992965,0,0,0.545454545,10114,4128,准流失
16464,4,45.27272727,0.762942305,0,1,0.583333333,10105,4876,准流失
16465,4,42.66666667,0.982917251,0,1,0.2,4917,8919,已流失
16466,4,38.2,0.6600148,0,0,0.181818182,896,8532,已流失
16467,4,49.1,0.814846605,0,0,0.727272727,11464,1828,准流失
16468,4,47.2,0.765718152,0,0,0.375,4534,9189,已流失
16469,4,71.625,0.711044315,0,0,0.444444444,4894,5734,已流失
16470,4,27.17391304,0.764815469,0,0,0.583333333,9105,4663,准流失
16471,4,26.88888889,0.680133592,0,1,0.421052632,3746,7796,已流失
16472,4,45.66666667,0.562866106,0,0,0.375,2904,8086,已流失
16473,4,44.08333333,0.774910728,0,0,0.615384615,8613,2940,准流失
16474,5,25.42857143,1.046741605,0,1,0.0,0,13786,已流失
16475,4,30.5,0.606661581,0,0,0.909090909,13362,1368,未流失
16476,4,41.45454545,0.515808849,2,2,0.166666667,3127,14256,已流失
16477,4,36.46666667,0.814769052,0,0,0.3125,4763,9809,已流失
16478,4,25.21428571,0.6306825,1,1,0.0,0,12278,已流失
16479,4,14.33333333,0.838919304,1,10,0.0,0,12664,已流失
16480,4,41.66666667,0.816415806,0,0,0.461538462,4113,8766,已流失
16481,4,68.0,0.603333333,0,0,1.0,14167,0,未流失
16482,4,41.5,0.68400651,2,2,0.235294118,3301,8826,已流失
16483,4,60.77777778,0.789509393,0,0,0.2,6437,8555,已流失
16484,6,43.07692308,0.82224564,0,18,0.5,11066,3507,准流失
16485,4,93.0,0.627429181,0,0,0.25,1050,6685,已流失
16486,4,55.91666667,0.685612383,0,0,0.615384615,7991,3359,准流失
16487,4,53.69230769,0.748952784,2,2,0.357142857,5131,7727,已流失
16488,4,32.0,0.888902122,0,1,1.0,15014,0,未流失
16489,4,58.9,0.655454545,1,2,0.181818182,2497,11059,已流失
16490,4,47.85714286,0.528480012,0,0,0.733333333,7704,4634,准流失
16491,5,21.57575758,0.828420786,0,0,0.470588235,9071,9269,已流失
16492,4,77.77777778,0.755676829,0,0,0.7,8566,3866,准流失
16493,4,63.36363636,0.590788617,0,1,0.666666667,9495,5786,准流失
16494,4,14.21428571,0.467448155,0,0,1.0,7529,0,未流失
16495,4,25.65384615,0.656554235,0,1,0.444444444,8822,5448,已流失
16496,4,68.0,0.896880073,1,1,0.555555556,9540,4774,准流失
16497,5,16.54761905,0.831484835,0,0,0.465116279,8500,10677,已流失
16498,4,41.06666667,0.806686248,0,1,0.875,13784,2396,准流失
16499,4,18.5,0.609882949,0,0,0.058823529,0,10953,已流失
16500,4,62.09090909,0.772704181,0,0,0.25,4615,7339,已流失
16501,4,42.3,0.763413012,0,1,0.545454545,8756,4022,准流失
16502,4,27.27272727,0.728488049,0,0,0.434782609,6700,7283,已流失
16503,4,54.38461538,0.672599817,0,0,0.5,7153,4512,准流失
16504,4,34.11764706,0.86382263,1,1,0.222222222,1874,11815,已流失
16505,4,63.33333333,0.656744467,0,0,0.428571429,6429,6345,已流失
16506,4,15.82352941,0.809296931,0,0,0.777777778,11287,3148,准流失
16507,4,41.875,1.103757421,0,0,0.0,0,11195,已流失
16508,4,58.27272727,0.653417564,0,0,0.666666667,11051,3008,准流失
16509,4,56.90909091,0.841739355,0,0,0.333333333,5420,7314,已流失
16510,4,149.75,0.649750476,0,1,0.6,6944,2408,准流失
16511,4,21.16666667,0.69516071,3,3,1.0,11405,0,未流失
16512,4,24.64705882,0.683632682,0,1,0.777777778,7534,2184,准流失
16513,4,36.3,0.541194855,0,7,0.523809524,4493,5007,准流失
16514,4,33.41666667,0.728662531,0,0,0.615384615,8578,5080,准流失
16515,4,24.33333333,0.849375217,0,0,0.727272727,9660,3314,准流失
16516,4,38.71428571,0.634787496,0,0,0.666666667,9600,1833,准流失
16517,5,39.29411765,0.7439323,0,1,0.5,7135,6155,准流失
16518,4,48.6,0.463288311,0,1,1.0,12267,0,未流失
16519,4,40.44444444,0.62827356,0,2,0.578947368,7841,2635,准流失
16520,4,33.41176471,0.56286525,0,0,0.611111111,2663,5799,准流失
16521,4,27.0,0.6,0,0,1.0,9304,0,未流失
16522,4,29.22222222,0.641947081,0,5,1.0,8179,0,未流失
16523,4,66.3,0.704722689,0,0,0.363636364,5724,7290,已流失
16524,4,28.05555556,0.782146245,2,2,0.736842105,10759,3434,准流失
16525,4,35.06666667,0.733026973,0,0,0.25,980,7124,已流失
16526,4,59.9,0.672727273,0,0,0.545454545,4026,3355,准流失
16527,4,9.25,0.636798021,0,0,0.0,0,8550,已流失
16528,4,35.2,0.56631581,0,2,0.380952381,3059,7429,已流失
16529,4,25.36,0.686482781,0,1,0.653846154,6433,6590,准流失
16530,4,25.27272727,0.685453654,0,0,0.826086957,6173,6616,准流失
16531,4,42.2,0.905730337,0,1,0.818181818,10448,3783,准流失
16532,4,28.95,0.753418242,0,0,0.714285714,9602,2572,准流失
16533,4,61.0,0.659603435,0,23,0.5,8619,3815,准流失
16534,4,19.68181818,0.666963579,0,0,0.695652174,7853,4174,准流失
16535,4,5.0,0.917097662,0,0,0.0,0,16355,已流失
16536,4,43.06666667,0.67702054,0,0,0.1875,3019,7365,已流失
16537,4,50.0,0.650452792,0,0,0.916666667,8941,617,未流失
16538,4,43.8,0.797012825,0,0,0.363636364,3212,8630,已流失
16539,4,39.38888889,0.872668135,0,15,0.736842105,10536,3599,准流失
16540,4,44.15384615,0.685304758,0,0,0.428571429,5166,6880,已流失
16541,5,29.78947368,0.658516888,0,0,0.7,8870,2580,准流失
16542,4,39.35294118,0.830141563,0,0,0.388888889,4445,8988,已流失
16543,4,66.9,0.749183872,0,0,0.545454545,3768,7850,准流失
16544,4,39.5,0.635000217,0,0,0.352941176,4965,5987,已流失
16545,4,38.44444444,0.779431534,1,6,0.157894737,2481,10318,已流失
16546,4,26.0,0.799522121,0,0,0.631578947,10750,3482,准流失
16547,4,38.4375,0.61815996,1,14,0.117647059,1315,10621,已流失
16548,5,34.1,0.763576677,0,3,0.818181818,10152,2671,准流失
16549,4,34.26666667,0.789611467,0,0,0.625,7209,4688,准流失
16550,4,188.0,0.55,0,0,0.5,4588,4588,准流失
16551,4,53.83333333,0.744626684,0,1,1.0,8821,0,未流失
16552,4,61.63636364,0.828069184,0,0,0.166666667,2068,10252,已流失
16553,4,28.54166667,0.706031807,0,0,0.4,6181,5837,已流失
16554,4,52.88888889,0.751356037,0,0,0.2,2671,10174,已流失
16555,4,15.08333333,0.732042377,0,4,0.0,0,12663,已流失
16556,4,23.61904762,0.620126582,0,0,0.954545455,11960,1087,未流失
16557,4,50.71428571,0.703071902,1,1,0.466666667,5924,6098,已流失
16558,4,43.5,1.029481971,0,1,0.428571429,6762,5974,已流失
16559,4,46.46153846,0.757744322,0,0,0.357142857,5653,6965,已流失
16560,4,56.91666667,0.786527039,0,0,0.538461538,7434,3856,准流失
16561,4,31.83333333,0.641988778,0,0,0.526315789,7099,4847,准流失
16562,4,37.0,0.73782256,0,0,0.333333333,4099,7584,已流失
16563,4,42.71428571,0.6384821,1,1,0.8,9645,729,准流失
16564,4,30.66666667,0.736153846,0,0,0.615384615,7968,2845,准流失
16565,4,33.66666667,0.743768668,0,0,0.625,7235,4187,准流失
16566,4,36.375,0.728086027,0,0,0.647058824,9898,3521,准流失
16567,5,14.86363636,0.839443871,0,15,1.0,13624,0,未流失
16568,4,36.63157895,0.605584926,0,0,0.5,4973,7725,准流失
16569,4,63.0,0.664164058,0,0,0.416666667,4579,7242,已流失
16570,4,46.33333333,0.76356163,0,21,0.5,6370,4908,准流失
16571,4,40.6,0.731242382,1,1,0.75,11062,2605,准流失
16572,4,56.0,0.606016395,0,0,0.666666667,8904,3670,准流失
16573,4,43.07142857,0.832402753,0,0,0.6,15755,2943,准流失
16574,4,36.3125,0.6264652,0,0,0.294117647,1936,9443,已流失
16575,4,45.0,0.899891779,0,0,0.888888889,9888,1198,准流失
16576,4,46.61538462,0.596634596,0,0,0.571428571,5995,4461,准流失
16577,4,43.85714286,0.497984483,0,0,0.533333333,4110,4906,准流失
16578,4,25.6875,0.70866247,0,1,0.764705882,9739,2065,准流失
16579,4,50.7,0.574597895,0,18,0.727272727,6290,1572,准流失
16580,4,163.5,0.641715865,0,0,0.4,1709,7847,已流失
16581,5,16.87804878,0.674576935,0,0,0.69047619,12085,3800,准流失
16582,4,34.71428571,0.7875,0,1,0.625,6594,6183,准流失
16583,4,42.73333333,0.683921642,0,0,0.375,4496,5287,已流失
16584,4,31.19047619,0.782500802,1,7,0.772727273,11125,4090,准流失
16585,4,57.66666667,0.744949325,0,0,0.615384615,3713,6633,准流失
16586,4,21.03846154,0.656251346,0,22,0.592592593,7326,3804,准流失
16587,4,41.3125,0.672335203,1,3,0.411764706,5752,4649,已流失
16588,4,35.4,0.780272116,0,1,0.818181818,9903,1726,准流失
16589,4,35.22222222,0.665931594,0,0,0.421052632,5446,7388,已流失
16590,4,13.47368421,0.807541699,0,0,0.0,0,13300,已流失
16591,4,38.52941176,0.869922056,2,2,0.166666667,3543,10311,已流失
16592,5,33.33333333,0.73313108,0,0,0.625,6050,5039,准流失
16593,4,40.75,0.802288317,0,0,0.411764706,3982,10563,已流失
16594,4,30.83333333,0.860103554,0,0,0.076923077,484,13688,已流失
16595,4,52.18181818,0.869873237,0,0,0.666666667,10843,4792,准流失
16596,4,63.25,0.854205143,1,1,0.333333333,4235,7499,已流失
16597,4,23.88235294,0.733149737,0,0,0.277777778,2820,9409,已流失
16598,4,8.75,1.113076923,0,1,1.0,16544,0,未流失
16599,4,33.0,0.570291133,0,1,0.6,7217,4145,准流失
16600,4,25.34782609,0.65007385,0,0,0.583333333,6076,5351,准流失
16601,4,24.47058824,0.779413177,0,0,0.333333333,3716,8417,已流失
16602,4,19.0,0.551531521,0,0,1.0,9460,0,未流失
16603,4,33.94444444,0.699188762,0,0,0.526315789,5795,5614,准流失
16604,4,16.05555556,0.488235687,0,0,0.0,0,7601,已流失
16605,4,25.19230769,0.521921964,0,1,0.62962963,7093,2405,准流失
16606,4,54.0,0.782377203,0,0,0.615384615,5350,7850,准流失
16607,4,19.66666667,0.559875029,0,0,0.923076923,10711,1034,未流失
16608,4,37.47058824,0.549998117,3,5,0.611111111,5094,3617,准流失
16609,4,23.08333333,1.328538937,0,0,0.0,0,13725,已流失
16610,4,21.93548387,0.70772974,0,0,0.53125,4752,8164,准流失
16611,4,87.75,0.78340308,0,0,0.2,646,11530,已流失
16612,4,68.55555556,0.876333573,0,0,0.5,7400,5871,准流失
16613,4,31.77272727,0.794333279,1,1,0.52173913,6502,6978,准流失
16614,4,27.20833333,0.742921183,0,0,0.64,5608,5559,准流失
16615,4,61.5,1.446652794,0,0,1.0,13580,0,未流失
16616,4,66.0,0.73349176,0,12,0.444444444,4082,7521,已流失
16617,4,34.95,0.784956985,2,29,0.476190476,5665,7675,已流失
16618,4,37.4375,0.672085539,0,1,0.647058824,6387,6552,准流失
16619,4,35.7,0.608534684,1,1,0.761904762,9304,1742,准流失
16620,4,62.0,0.683582935,0,0,0.416666667,4347,6624,已流失
16621,4,49.14285714,0.881088912,0,0,0.2,996,11697,已流失
16622,4,47.30769231,0.626573661,0,0,0.571428571,5855,5219,准流失
16623,4,28.5,0.946650237,0,0,0.64,10548,5490,准流失
16624,4,64.42857143,0.804088806,0,13,0.625,7545,6347,准流失
16625,4,21.0,0.916965127,0,0,0.0,0,11726,已流失
16626,4,24.9,1.026072282,0,1,0.181818182,1895,11356,已流失
16627,4,30.89473684,0.731213169,0,0,0.8,7867,4619,准流失
16628,4,18.14285714,0.800581619,0,0,0.045454545,413,12464,已流失
16629,4,59.875,0.820927812,0,0,0.555555556,7509,4303,准流失
16630,4,29.46666667,0.734844624,0,1,0.125,1234,10181,已流失
16631,4,36.2,0.666505231,0,2,0.090909091,1272,14500,已流失
16632,4,49.42857143,0.792953903,0,0,0.6,6403,7172,准流失
16633,4,28.59090909,0.640799613,0,0,0.565217391,6876,6503,准流失
16634,4,24.57692308,0.654594049,0,0,0.62962963,4679,6596,准流失
16635,4,39.28571429,0.70508146,1,5,0.533333333,8962,4407,准流失
16636,4,32.47058824,0.585199823,0,0,0.444444444,2667,6558,已流失
16637,4,41.75,0.637124509,0,0,1.0,12237,0,未流失
16638,4,47.8,0.794223312,0,0,0.363636364,6687,6425,已流失
16639,4,78.0,0.958765205,0,0,0.0,0,16297,已流失
16640,4,41.2,0.66519458,0,0,0.625,6146,6530,准流失
16641,5,11.66666667,0.830105329,0,0,1.0,13995,0,未流失
16642,4,35.07142857,0.790377318,0,0,0.6,9301,4362,准流失
16643,4,18.16666667,0.725230065,1,1,0.0,0,10057,已流失
16644,4,48.71428571,0.641464273,0,0,0.6,4842,5379,准流失
16645,4,47.07142857,0.758310445,0,1,0.333333333,2042,10542,已流失
16646,4,30.42857143,0.491160377,0,0,1.0,11070,0,未流失
16647,4,44.5,0.724883143,0,30,0.538461538,4955,7241,准流失
16648,4,8.0,0.676138788,0,0,0.0,0,8026,已流失
16649,4,27.8,0.747835813,0,1,0.75,10287,1544,准流失
16650,4,34.57142857,0.715668762,2,3,0.409090909,3614,7347,已流失
16651,5,145.0,1.108942842,8,25,0.75,2496,11567,准流失
16652,4,67.22222222,0.617850903,0,0,0.5,5320,4972,准流失
16653,4,32.86363636,0.772457052,0,13,0.652173913,7192,5043,准流失
16654,4,25.27777778,0.635667845,0,25,0.684210526,7073,5154,准流失
16655,4,66.44444444,1.394361061,1,1,0.4,7926,5860,已流失
16656,4,28.0,0.824239629,0,4,0.85,10264,2674,准流失
16657,4,50.0,0.648231916,0,0,0.416666667,5545,4242,已流失
16658,4,34.0,0.771026157,0,0,0.0,0,13808,已流失
16659,4,38.3125,0.702587821,0,0,0.588235294,9218,2585,准流失
16660,4,27.5,0.705337887,0,15,1.0,14177,0,未流失
16661,6,23.16666667,1.201827487,0,0,1.0,14802,0,未流失
16662,4,38.05882353,0.629292475,0,0,0.5,5391,5027,准流失
16663,4,54.6,0.816479363,0,0,0.727272727,8380,5793,准流失
16664,4,39.30769231,0.598280666,0,0,0.714285714,7238,6088,准流失
16665,4,65.90909091,0.841117402,4,7,0.083333333,1455,11392,已流失
16666,4,44.44444444,1.021498842,2,23,0.6,9912,4176,准流失
16667,4,55.66666667,0.575754519,0,0,0.538461538,4744,3014,准流失
16668,4,70.33333333,0.640795139,0,0,0.6,8595,2925,准流失
16669,4,32.0952381,0.843588198,0,0,0.681818182,10435,3558,准流失
16670,4,30.90909091,0.647201566,0,1,0.47826087,4905,6127,已流失
16671,4,70.7,0.738181818,1,1,0.454545455,5224,7836,已流失
16672,4,27.2,0.705701052,1,2,0.125,2170,9575,已流失
16673,4,56.33333333,0.633573979,0,0,0.384615385,5040,5681,已流失
16674,4,30.33333333,0.787142239,0,0,0.153846154,913,11165,已流失
16675,4,48.53846154,0.777409426,0,0,0.357142857,4071,10424,已流失
16676,4,75.75,0.962845986,0,1,0.333333333,2906,9633,已流失
16677,4,48.77777778,0.973858204,0,0,0.2,4248,9375,已流失
16678,4,55.45454545,0.596020734,0,1,0.5,7060,5064,准流失
16679,4,47.45454545,0.976516281,0,1,0.583333333,7829,6657,准流失
16680,4,33.33333333,0.633755175,0,29,0.6875,6516,2554,准流失
16681,4,34.66666667,0.868059452,0,0,0.5625,6760,7345,准流失
16682,5,40.41176471,0.747343646,0,0,0.611111111,5669,7071,准流失
16683,4,41.29411765,0.658980877,0,0,0.777777778,8851,3437,准流失
16684,4,25.0,0.870786826,1,10,0.8,11444,3934,准流失
16685,4,31.42105263,0.671959706,0,1,0.4,4166,7472,已流失
16686,4,35.8,0.744356061,0,0,0.636363636,9026,3007,准流失
16687,4,52.30769231,0.841344674,0,1,0.357142857,4631,9242,已流失
16688,4,39.86666667,0.900852487,0,0,0.9375,12744,500,未流失
16689,4,58.77777778,0.571917948,0,0,0.5,5011,4616,准流失
16690,4,30.875,0.750555986,0,1,0.823529412,13856,2368,准流失
16691,4,36.125,0.651307289,0,0,0.294117647,4354,7771,已流失
16692,4,32.5625,0.612773563,1,1,0.529411765,4853,5350,准流失
16693,4,76.55555556,1.472816616,0,0,0.1,1551,12413,已流失
16694,4,18.0,0.579478174,0,12,0.705882353,5741,3866,准流失
16695,4,44.53846154,0.869656575,2,2,0.071428571,484,13140,已流失
16696,4,32.95238095,0.692478323,0,1,0.545454545,7859,5493,准流失
16697,4,35.69230769,0.70470303,1,3,0.071428571,646,10841,已流失
16698,5,41.3,0.843245721,0,0,0.909090909,11761,985,未流失
16699,4,25.15,0.661616134,0,0,0.476190476,6580,5376,已流失
16700,4,49.27272727,0.683030032,0,0,0.5,5683,5723,准流失
16701,4,44.35714286,0.617490546,0,0,0.333333333,2035,7848,已流失
16702,4,38.76923077,0.486428571,1,1,0.571428571,4788,4788,准流失
16703,4,38.64285714,0.662811075,0,0,0.333333333,4080,7681,已流失
16704,4,43.07142857,0.768920993,0,0,0.333333333,4593,7759,已流失
16705,4,52.77777778,0.841010592,0,2,0.6,11676,2175,准流失
16706,4,51.11111111,0.748165808,0,0,0.4,4390,7414,已流失
16707,4,41.0625,0.596740872,0,0,0.411764706,3913,6547,已流失
16708,4,43.4375,0.792828377,0,0,0.705882353,9606,3446,准流失
16709,4,17.69565217,0.635286195,0,1,0.666666667,8160,3404,准流失
16710,4,41.1875,0.741750166,0,0,0.470588235,5060,6296,已流失
16711,4,30.27777778,0.627503672,0,0,0.368421053,2783,8244,已流失
16712,5,25.22222222,0.829842875,1,6,0.5,5800,6753,准流失
16713,4,39.42857143,0.658604535,0,3,0.4,4191,8264,已流失
16714,4,41.52941176,0.643522113,2,2,0.611111111,7812,4028,准流失
16715,4,38.21052632,0.485311142,0,31,0.4,3302,5139,已流失
16716,4,45.5,0.801002262,0,0,0.8,10272,2991,准流失
16717,4,57.54545455,0.711210266,0,0,0.583333333,5243,6123,准流失
16718,4,49.6,0.687458807,0,0,0.545454545,6160,5616,准流失
16719,4,46.2,0.737804655,0,0,0.3125,1568,9130,已流失
